"State","Year","Month","Population","BirthsPerThousandWomen","TreatedOriginal","Tau"
"Hawaii",2022,8,295243.2916646,4.43024460479835,"Control",-0.121507686688075
"Idaho",2022,8,438078.083334351,4.6681175749192,"Control",0.0684859631761894
"Illinois",2022,8,2845499.08333427,4.11913680403147,"Control",-0.0010677294103969
"Indiana",2022,8,1530403.50000099,4.80330840853098,"Control",0.00908928115204066
"Iowa",2022,8,694127.583333632,4.70950885469819,"Control",-0.0213405770585089
"Kansas",2022,8,646729.666666045,5.04074603041734,"Control",0.0799077903757865
"Kentucky",2022,8,985577.666666252,4.97779136635137,"Control",0.0823696065543711
"Louisiana",2022,8,1040662.37500121,5.19476838008457,"Control",0.212825581344255
"Maine",2022,8,282847.499999994,3.87134409885194,"Control",0.0049592438366024
"Maryland",2022,8,1388898.33333233,4.46972960584191,"Control",0.0109264526907715
"Massachusetts",2022,8,1610544.25000061,3.90799569772616,"Control",0.0344586718438604
"Michigan",2022,8,2172250.41666754,4.17631407980918,"Control",-0.019134979717319
"Minnesota",2022,8,1254996.83333364,4.41594739747577,"Control",-0.0153795199398372
"Mississippi",2022,8,666455.125000405,5.08961499845611,"Control",0.177852042409466
"Missouri",2022,8,1366502.74999903,4.68422035740839,"Control",0.0241377713460675
"Montana",2022,8,239197.375001417,3.95907354750189,"Control",-0.0442200480681132
"Nebraska",2022,8,434085.95833226,5.18330518831894,"Control",0.158512634590739
"Nevada",2022,8,717363.291666116,4.22101330689406,"Control",-0.0201480744880804
"New Hampshire",2022,8,290351.04166649,3.72652356881444,"Control",-0.0445563780015923
"New Jersey",2022,8,2037373.95833289,4.56371789870536,"Control",-0.00406593170633673
"New Mexico",2022,8,462446.375001186,4.36374920226118,"Control",0.0217387763338275
"New York",2022,8,4440564.41666761,4.1530756610079,"Control",-0.0569880976001613
"North Carolina",2022,8,2428069.37500018,4.62919227750615,"Control",-0.00445070375579082
"North Dakota",2022,8,171293.166667623,5.16658088128671,"Control",0.146891660753137
"Ohio",2022,8,2562301.29166552,4.57752569463682,"Control",0.0040572335298954
"Oklahoma",2022,8,909256.70833447,5.00628695755033,"Control",0.0612645241727003
"Oregon",2022,8,960630.708333138,3.68195599965497,"Control",-0.0173823958333483
"Pennsylvania",2022,8,2807526.49999934,4.20904308472344,"Control",-0.00804890211617604
"Rhode Island",2022,8,245707.500000561,3.76870872886617,"Control",-0.00508826002928631
"South Carolina",2022,8,1162939.37500147,4.77324968035672,"Control",0.141516856276708
"South Dakota",2022,8,190634.500002813,5.0830253704639,"Control",-0.117668666561149
"Tennessee",2022,8,1594897.41666578,4.73071178193594,"Control",-0.0252317235567565
"Texas",2022,8,7194684.99999501,5.07291146172839,"Control",0.0860304305716024
"Utah",2022,8,843438.8750008,4.79465687421174,"Control",0.00857597310231561
"Vermont",2022,8,137737.583333485,3.44132653215186,"Control",-0.0128681479180779
"Virginia",2022,8,1955662.33333254,4.56367126772411,"Control",0.0773966732738378
"Washington",2022,8,1774665.00000121,4.24474478281528,"Control",0.0420568775131018
"West Virginia",2022,8,365912.208334922,4.29337957087798,"Control",0.0322939311606802
"Wisconsin",2022,8,1266264.16666637,4.34427518744546,"Control",0.0518444222624828
"Wyoming",2022,8,124185.958332794,4.30000305323557,"Control",-0.00854681164440585
"Alabama",2022,9,1142091.5833307,4.42433870781525,"Control",0.0494822110373461
"Alaska",2022,9,159682.666667978,4.99114911236528,"Control",0.0311409721315998
"Arizona",2022,9,1636240.83333209,4.18459181589824,"Control",0.0754045127700582
"Arkansas",2022,9,677227.749999007,4.53761677663756,"Control",0.00203525656782411
"California",2022,9,9066197.58332746,3.96185938701074,"Control",0.0431981511601394
"Colorado",2022,9,1375239.41666506,3.79497557789321,"Control",-0.020019521634123
"Connecticut",2022,9,806436.249998206,3.71511077286849,"Control",-0.0205119182863958
"Delaware",2022,9,216078.750001602,4.11424075710086,"Control",-0.0456913040314371
"DC",2022,9,197760.333333337,3.34748626704709,"Control",-0.183823163676579
"Florida",2022,9,4685952.66666746,4.04656242793109,"Control",0.0212892921060099
"Georgia",2022,9,2590546.16666454,4.0782905689741,"Control",-0.0579751981483172
"Hawaii",2022,9,295081.083331146,4.4970690259762,"Control",0.0634828439098731
"Idaho",2022,9,438997.500001081,4.33487662229355,"Control",-0.0614158761556034
"Illinois",2022,9,2843139.50000099,3.80670733884012,"Control",-0.0417956573485077
"Indiana",2022,9,1530809.33333438,4.37415676413137,"Control",-0.0231535962761518
"Iowa",2022,9,694320.500000319,4.4273501934605,"Control",-0.0170500840163221
"Kansas",2022,9,646815.333332676,4.80817296642601,"Control",0.128322247546344
"Kentucky",2022,9,985486.66666623,4.60178727261861,"Control",0.0586942238864845
"Louisiana",2022,9,1039969.91666794,4.73667547594348,"Control",0.102975096216501
"Maine",2022,9,283067.999999995,3.60337445419482,"Control",-0.00176064521533492
"Maryland",2022,9,1388483.99999894,4.09007233789107,"Control",-0.0264148462032079
"Massachusetts",2022,9,1610289.50000064,3.72293305023576,"Control",0.0938232281807956
"Michigan",2022,9,2171557.83333426,3.97502653049136,"Control",-0.00255355505777954
"Minnesota",2022,9,1255059.33333365,4.27151120079739,"Control",0.00795789889272314
"Mississippi",2022,9,666274.083333761,4.48914354440183,"Control",0.0355552709145996
"Missouri",2022,9,1366817.16666564,4.35756891649943,"Control",0.0695275796054311
"Montana",2022,9,239683.58333483,4.06369091469796,"Control",0.0528210525900139
"Nebraska",2022,9,434190.41666553,4.7605841139333,"Control",-0.0050408359979075
"Nevada",2022,9,717953.749999418,3.9905077451052,"Control",0.0218504984177224
"New Hampshire",2022,9,290337.249999811,3.65437090831676,"Control",0.0516375222555321
"New Jersey",2022,9,2036945.41666619,4.21218945279478,"Control",-0.0349848692508283
"New Mexico",2022,9,462528.250001259,3.95002899821801,"Control",0.0163663536092007
"New York",2022,9,4434248.16666763,3.87641813311447,"Control",-0.0524482580737438
"North Carolina",2022,9,2430437.58333351,4.32761576438999,"Control",0.012699830601556
"North Dakota",2022,9,171377.666667681,4.8197645356072,"Control",-0.0464004170716956
"Ohio",2022,9,2561684.74999878,4.18435562768022,"Control",-0.0468762366327287
"Oklahoma",2022,9,910072.250001201,4.48096291255405,"Control",-0.0910082343260168
"Oregon",2022,9,960655.916666463,3.56839523967684,"Control",0.018516040934299
"Pennsylvania",2022,9,2807587.9999993,3.95855802204696,"Control",0.011164418292712
"Rhode Island",2022,9,245640.000000599,3.43185148997697,"Control",-0.073659590373877
"South Carolina",2022,9,1164233.58333489,4.14521627711182,"Control",-0.094862966149079
"South Dakota",2022,9,190902.00000298,4.79827345960598,"Control",-0.142377438163437
"Tennessee",2022,9,1596044.49999907,4.47167983098477,"Control",0.0211533988239943
"Texas",2022,9,7203597.66666141,4.70251137938687,"Control",0.117121109193058
"Utah",2022,9,844745.916667522,4.4569614670086,"Control",-0.0874910757534453
"Vermont",2022,9,137786.833333497,3.36752060247254,"Control",0.0554222052683864
"Virginia",2022,9,1955749.99999916,4.16208615620784,"Control",0.00932911033247663
"Washington",2022,9,1775437.33333462,3.94607000115367,"Control",-0.017581791526748
"West Virginia",2022,9,365749.916668351,4.0382784320339,"Control",0.0821571284936002
"Wisconsin",2022,9,1266213.66666635,3.94404209294949,"Control",-0.0710783141026687
"Wyoming",2022,9,124258.749999431,4.29748408061762,"Control",0.0362768620715945
"Alabama",2022,10,1142451.95833057,4.23562668409364,"Control",0.0177557893255393
"Alaska",2022,10,159672.666668059,4.79731450588488,"Control",0.0109805137189198
"Arizona",2022,10,1638324.74999869,4.06512811333976,"Control",-0.0133667091733756
"Arkansas",2022,10,677589.874998954,4.23412466132914,"Control",-0.117150237031512
"California",2022,10,9060174.6249938,3.90643684751542,"Control",0.0153913338594522
"Colorado",2022,10,1376067.54166497,3.93003965012983,"Control",0.0774867824980272
"Connecticut",2022,10,806894.624998102,3.63988048626165,"Control",-0.0165575982894821
"Delaware",2022,10,216248.875001691,4.01851801538021,"Control",-0.0965188185592805
"DC",2022,10,197956.500000017,3.31385935798999,"Control",-0.132630060735265
"Florida",2022,10,4691051.00000084,4.08096181431338,"Control",0.0509534449414195
"Georgia",2022,10,2592251.91666445,4.01465611158312,"Control",-0.052977850352379
"Hawaii",2022,10,294918.874997692,4.45546254036905,"Control",0.0514721489299621
"Idaho",2022,10,439916.916667809,4.24171003500886,"Control",-0.0137310168304507
"Illinois",2022,10,2840779.91666772,3.77149948756596,"Control",-0.00227711136706965
"Indiana",2022,10,1531215.16666776,4.4095696979633,"Control",0.0252129514181538
"Iowa",2022,10,694513.416667005,4.34404854909599,"Control",-0.0380723445036262
"Kansas",2022,10,646900.999999305,4.28968265623794,"Control",-0.0954733353251918
"Kentucky",2022,10,985395.666666209,4.35967007500066,"Control",-0.0310766691321005
"Louisiana",2022,10,1039277.45833467,4.59646263054204,"Control",0.0169190464276907
"Maine",2022,10,283288.499999995,3.45937092398745,"Control",-0.000568583889987817
"Maryland",2022,10,1388069.66666555,4.14532507854766,"Control",0.0238240286899192
"Massachusetts",2022,10,1610034.75000067,3.56327712802324,"Control",0.0170995928815203
"Michigan",2022,10,2170865.25000098,3.87495262545486,"Control",-0.00729300646962283
"Minnesota",2022,10,1255121.83333367,4.2195106955741,"Control",0.0258797253449803
"Mississippi",2022,10,666093.041667118,4.17809498960479,"Control",-0.1809838742624
"Missouri",2022,10,1367131.58333224,4.19272004968888,"Control",0.013240168742267
"Montana",2022,10,240169.791668241,3.68905678705787,"Control",-0.0331179307623057
"Nebraska",2022,10,434294.874998799,4.78937265839426,"Control",0.0899995314848674
"Nevada",2022,10,718544.208332718,3.93851897653816,"Control",0.0471097758901613
"New Hampshire",2022,10,290323.458333132,3.4547673335067,"Control",-0.0500836081415121
"New Jersey",2022,10,2036516.87499949,4.27985650745083,"Control",0.0372504799782956
"New Mexico",2022,10,462610.12500133,3.93852166550561,"Control",0.026381004983385
"New York",2022,10,4427931.91666767,4.00277157227354,"Control",0.024134992112542
"North Carolina",2022,10,2432805.79166684,4.08499520760799,"Control",-0.0542488160976555
"North Dakota",2022,10,171462.166667738,4.44996126450772,"Control",-0.206946393187792
"Ohio",2022,10,2561068.20833205,4.14983090470742,"Control",-0.00627499662698838
"Oklahoma",2022,10,910887.791667929,4.33642874142285,"Control",-0.0830066047459255
"Oregon",2022,10,960681.124999787,3.27996451476102,"Control",-0.0736508974663352
"Pennsylvania",2022,10,2807649.49999926,3.8487710093453,"Control",-0.00912003662002103
"Rhode Island",2022,10,245572.500000637,3.60789583523278,"Control",0.0848294622565229
"South Carolina",2022,10,1165527.7916683,4.05910526871966,"Control",-0.0701386295518587
"South Dakota",2022,10,191169.500003146,4.91710236195905,"Control",0.0825429317771391
"Tennessee",2022,10,1597191.58333235,4.28314303142462,"Control",0.0113708325385442
"Texas",2022,10,7212510.33332779,4.57801770451888,"Control",0.0368678664192643
"Utah",2022,10,846052.958334241,4.49617244704107,"Control",0.00792630325248744
"Vermont",2022,10,137836.083333508,3.03258762067844,"Control",-0.0486887202611288
"Virginia",2022,10,1955837.66666579,4.03254325981223,"Control",-0.0278590730167636
"Washington",2022,10,1776209.66666802,3.88242454109382,"Control",-0.00710348836012686
"West Virginia",2022,10,365587.625001781,3.91698159912559,"Control",0.0527613717982645
"Wisconsin",2022,10,1266163.16666634,3.95446663733148,"Control",0.0409003296201411
"Wyoming",2022,10,124331.541666068,3.97324760378822,"Control",-0.0249290444692623
"Alabama",2022,11,1142812.33333045,4.30429376419554,"Control",-0.0403398353321993
"Alaska",2022,11,159662.66666814,4.54082356965088,"Control",-0.0904647492588042
"Arizona",2022,11,1640408.66666528,4.17030227833823,"Control",0.0146203922721284
"Arkansas",2022,11,677951.999998901,4.37199093741858,"Control",-0.0740910977158338
"California",2022,11,9054151.66666013,3.87899400109733,"Control",-0.0112075910984482
"Colorado",2022,11,1376895.66666487,3.66040806287663,"Control",-0.0196965014571768
"Connecticut",2022,11,807352.999997998,3.62914363358688,"Control",0.0225860844881165
"Delaware",2022,11,216419.000001781,4.14935842043726,"Control",0.00397995205704582
"DC",2022,11,198152.666666696,3.34085839537815,"Control",-0.130647059840888
"Florida",2022,11,4696149.33333422,4.16703103138039,"Control",0.0621943790688517
"Georgia",2022,11,2593957.66666436,4.14308997333015,"Control",0.0131408560093567
"Hawaii",2022,11,294756.666664239,4.33577979579945,"Control",-0.0164878103639641
"Idaho",2022,11,440836.333334537,3.93796942023516,"Control",-0.184475722940336
"Illinois",2022,11,2838420.33333445,3.79295479022748,"Control",0.0492038913970703
"Indiana",2022,11,1531621.00000115,4.32613551263337,"Control",-0.03607892466973
"Iowa",2022,11,694706.33333369,4.37738919898303,"Control",0.0169571236655965
"Kansas",2022,11,646986.666665935,4.62915258429342,"Control",0.0577742182057355
"Kentucky",2022,11,985304.666666187,4.43111673749858,"Control",-0.0572916952586908
"Louisiana",2022,11,1038585.00000139,4.73625172710312,"Control",0.0677248157098429
"Maine",2022,11,283508.999999995,3.58366048344151,"Control",0.0882212067488379
"Maryland",2022,11,1387655.33333216,4.08674968760599,"Control",0.0124506413314585
"Massachusetts",2022,11,1609780.0000007,3.50172073202398,"Control",-0.0151984375358865
"Michigan",2022,11,2170172.6666677,3.81167827198822,"Control",-0.000157381811312973
"Minnesota",2022,11,1255184.33333369,4.12768058237279,"Control",0.0201631257472528
"Mississippi",2022,11,665912.000000476,4.39097057869195,"Control",-0.0780249433477254
"Missouri",2022,11,1367445.99999885,4.08133118236822,"Control",-0.0618368248281786
"Montana",2022,11,240656.000001653,3.60265274912757,"Control",-0.0365111024965139
"Nebraska",2022,11,434399.333332069,4.61096471911213,"Control",-0.000733424948553996
"Nevada",2022,11,719134.666666017,3.96309638806998,"Control",0.053182031259976
"New Hampshire",2022,11,290309.666666453,3.41015168860169,"Control",-0.0282989139607981
"New Jersey",2022,11,2036088.33333279,4.27044340741716,"Control",0.0111127229861445
"New Mexico",2022,11,462692.000001403,3.88811563630784,"Control",0.0172463333055153
"New York",2022,11,4421615.6666677,3.90762139962774,"Control",-0.0192019836660275
"North Carolina",2022,11,2435174.00000017,4.21612582920124,"Control",-0.0194585841637993
"North Dakota",2022,11,171546.666667795,4.47108658476774,"Control",-0.153692527539125
"Ohio",2022,11,2560451.66666532,4.1648901788834,"Control",-0.00309913847951471
"Oklahoma",2022,11,911703.333334658,4.54314451703294,"Control",0.0377777620771402
"Oregon",2022,11,960706.333333112,3.43289086953116,"Control",0.0515664222096732
"Pennsylvania",2022,11,2807710.99999923,3.83942649368221,"Control",0.000435928380527528
"Rhode Island",2022,11,245505.000000675,3.44188509398047,"Control",0.0189639508062887
"South Carolina",2022,11,1166822.00000172,4.16601675319186,"Control",-0.042197345873662
"South Dakota",2022,11,191437.000003312,4.6751672873296,"Control",-0.026109334178523
"Tennessee",2022,11,1598338.66666563,4.32574156165766,"Control",-0.0630019070526329
"Texas",2022,11,7221422.99999416,4.61861879577293,"Control",0.00328547875168717
"Utah",2022,11,847360.00000096,4.36414274923977,"Control",0.0504286605037807
"Vermont",2022,11,137885.33333352,2.95898040883812,"Control",-0.0398757534336815
"Virginia",2022,11,1955925.33333241,4.02520477946179,"Control",-0.0327700774099737
"Washington",2022,11,1776982.00000143,3.76255921556585,"Control",-0.0265507003758518
"West Virginia",2022,11,365425.33333521,3.79557702620383,"Control",-0.0450229712206518
"Wisconsin",2022,11,1266112.66666632,3.91197413184505,"Control",0.0240922051625327
